latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-3.5291,126.16332,306.7,0.4,0.45,2025-05-09,1717,N20,VIIRS,n,2.0NRT,286.34,1.26,N
-8.27257,123.51022,322.02,0.49,0.4,2025-05-09,1717,N20,VIIRS,n,2.0NRT,286.07,1.2,N
-1.56318,103.69682,308.5,0.59,0.53,2025-05-09,1858,N20,VIIRS,n,2.0NRT,281.83,1.07,N
-1.21575,103.41742,303.62,0.56,0.52,2025-05-09,1858,N20,VIIRS,n,2.0NRT,284.69,0.65,N
-1.17269,103.3579,300.54,0.55,0.51,2025-05-09,1858,N20,VIIRS,n,2.0NRT,279.37,0.77,N
0.53728,101.60248,302.81,0.4,0.44,2025-05-09,1858,N20,VIIRS,n,2.0NRT,286,0.36,N
0.68122,101.11773,304.6,0.56,0.43,2025-05-09,1858,N20,VIIRS,n,2.0NRT,288.03,0.9,N
1.84574,100.96188,305.39,0.53,0.42,2025-05-09,1858,N20,VIIRS,n,2.0NRT,288.44,1.31,N
1.26097,101.13338,305.65,0.55,0.43,2025-05-09,1858,N20,VIIRS,n,2.0NRT,287.62,1.29,N
1.08241,100.81548,304.61,0.53,0.42,2025-05-09,1858,N20,VIIRS,n,2.0NRT,287.91,0.84,N
0.84608,101.39243,307.11,0.38,0.43,2025-05-09,1858,N20,VIIRS,n,2.0NRT,287.75,1.04,N
-3.16598,103.10163,298.35,0.57,0.52,2025-05-09,1858,N20,VIIRS,n,2.0NRT,278.22,0.75,N
-2.19608,103.45332,302.69,0.58,0.52,2025-05-09,1858,N20,VIIRS,n,2.0NRT,277.91,0.54,N
-2.19599,103.45042,302.45,0.58,0.52,2025-05-09,1858,N20,VIIRS,n,2.0NRT,277.91,0.97,N
-2.64271,140.77946,328.55,0.48,0.4,2025-05-10,0417,N20,VIIRS,n,2.0NRT,294.17,2.37,D
-1.81724,136.7531,327.6,0.39,0.36,2025-05-10,0417,N20,VIIRS,n,2.0NRT,292.49,1.67,D
1.10306,128.16136,327.42,0.33,0.56,2025-05-10,0417,N20,VIIRS,n,2.0NRT,287.09,1.9,D
-9.36978,119.99778,326.43,0.48,0.48,2025-05-10,0553,N20,VIIRS,n,2.0NRT,288.26,1.62,D
-6.98928,110.25416,331.58,0.44,0.39,2025-05-10,0555,N20,VIIRS,n,2.0NRT,297.03,3.4,D
-6.95287,110.47456,332.34,0.43,0.38,2025-05-10,0555,N20,VIIRS,n,2.0NRT,299.33,3.48,D
-6.96632,110.3359,334.18,0.44,0.38,2025-05-10,0555,N20,VIIRS,n,2.0NRT,295.81,3.42,D
-4.45846,104.18108,354.1,0.32,0.55,2025-05-10,0555,N20,VIIRS,n,2.0NRT,292.31,4.81,D
-4.49727,105.07538,332.49,0.56,0.52,2025-05-10,0555,N20,VIIRS,n,2.0NRT,293.42,4.35,D
-6.92966,110.55862,336.85,0.43,0.38,2025-05-10,0555,N20,VIIRS,n,2.0NRT,297.47,4.01,D
-6.92621,110.58184,335.43,0.43,0.38,2025-05-10,0555,N20,VIIRS,n,2.0NRT,295.99,2.74,D
-5.40588,105.66737,330.98,0.53,0.5,2025-05-10,0555,N20,VIIRS,n,2.0NRT,295,3.86,D
-5.98224,105.99006,336.24,0.51,0.5,2025-05-10,0555,N20,VIIRS,n,2.0NRT,292.74,4.3,D
-6.92383,110.54983,331.99,0.43,0.38,2025-05-10,0555,N20,VIIRS,n,2.0NRT,298.32,2.96,D
-6.37813,107.51479,339.87,0.41,0.45,2025-05-10,0555,N20,VIIRS,n,2.0NRT,293.85,3.69,D
-9.39191,119.68303,326.52,0.46,0.47,2025-05-10,0555,N20,VIIRS,n,2.0NRT,290.85,4.16,D
-7.70576,114.2458,330.84,0.39,0.36,2025-05-10,0555,N20,VIIRS,n,2.0NRT,295.26,2.31,D
-6.76368,111.96143,332.96,0.39,0.36,2025-05-10,0555,N20,VIIRS,n,2.0NRT,296.23,2.46,D
-2.44908,106.29091,332.26,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,295.01,3.82,D
-3.97859,103.89255,333.02,0.33,0.56,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.39,2.62,D
-2.71849,112.34785,336.45,0.38,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,293.32,6.63,D
-3.84863,104.75368,345.84,0.58,0.52,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.8,8.42,D
-3.84938,104.7485,338.18,0.58,0.52,2025-05-10,0557,N20,VIIRS,n,2.0NRT,289.7,8.42,D
-3.80545,103.82184,333.06,0.34,0.56,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.89,3.39,D
-3.8059,103.81879,328.93,0.34,0.56,2025-05-10,0557,N20,VIIRS,n,2.0NRT,292.83,4.35,D
-3.72639,103.71755,328.88,0.34,0.56,2025-05-10,0557,N20,VIIRS,n,2.0NRT,294.22,2.1,D
-1.8952,115.8661,326.71,0.51,0.41,2025-05-10,0557,N20,VIIRS,n,2.0NRT,266.48,5.09,D
-3.58615,104.20275,329.14,0.63,0.54,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.19,8.94,D
-3.66827,102.9218,338.56,0.39,0.59,2025-05-10,0557,N20,VIIRS,n,2.0NRT,289.38,5.55,D
-3.53762,102.17921,329.78,0.43,0.62,2025-05-10,0557,N20,VIIRS,n,2.0NRT,289.08,3.13,D
-3.53527,102.17911,337.41,0.43,0.62,2025-05-10,0557,N20,VIIRS,n,2.0NRT,289.05,4.04,D
-3.33167,102.7594,345.46,0.39,0.6,2025-05-10,0557,N20,VIIRS,n,2.0NRT,288.24,7.36,D
-3.32984,102.76112,342.36,0.39,0.6,2025-05-10,0557,N20,VIIRS,n,2.0NRT,287.36,3.27,D
-3.33033,102.75784,327.44,0.39,0.6,2025-05-10,0557,N20,VIIRS,n,2.0NRT,286.49,3.27,D
-1.78155,112.66086,333.77,0.39,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,295.95,4.56,D
-2.68134,106.59298,339.18,0.42,0.45,2025-05-10,0557,N20,VIIRS,n,2.0NRT,292.58,6.87,D
-2.68189,106.58923,338.39,0.42,0.45,2025-05-10,0557,N20,VIIRS,n,2.0NRT,292.84,5.22,D
-1.83055,112.2505,337.16,0.39,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,294.59,4.31,D
-1.91828,111.51453,332.91,0.38,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,296.82,4.57,D
-3.13368,103.21277,367,0.36,0.58,2025-05-10,0557,N20,VIIRS,h,2.0NRT,290.87,6.37,D
-2.49537,106.32916,338.77,0.43,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,290.48,5.64,D
-2.33112,105.94547,341.2,0.46,0.47,2025-05-10,0557,N20,VIIRS,n,2.0NRT,290.59,6.36,D
-2.28967,106.14049,334.02,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,293,6.41,D
-2.329,105.94482,340.79,0.46,0.47,2025-05-10,0557,N20,VIIRS,n,2.0NRT,292.48,4.33,D
-2.29035,106.14005,335.5,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,293.37,3.8,D
-2.16962,105.99281,339.86,0.45,0.47,2025-05-10,0557,N20,VIIRS,n,2.0NRT,293.79,33.16,D
-2.14134,105.94738,337.79,0.45,0.47,2025-05-10,0557,N20,VIIRS,n,2.0NRT,293.19,5.6,D
-2.19685,103.4538,329.03,0.34,0.56,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.75,1.31,D
-2.39896,102.044,328.04,0.43,0.62,2025-05-10,0557,N20,VIIRS,n,2.0NRT,286.34,2.41,D
-1.78859,105.41478,344.03,0.49,0.48,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.93,12.11,D
-1.69198,105.755,330.11,0.46,0.47,2025-05-10,0557,N20,VIIRS,n,2.0NRT,294.01,4.37,D
-0.20463,111.35504,331,0.38,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,295.58,2.18,D
0.696,117.11887,348.78,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,292.17,8.36,D
0.75743,117.03696,332.94,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,291.84,6.41,D
0.76143,117.03683,326.66,0.44,0.46,2025-05-10,0557,N20,VIIRS,n,2.0NRT,287.92,3.92,D
0.44628,112.2235,336.62,0.39,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,296.57,11.75,D
0.59243,111.06232,333.4,0.38,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,296.6,3.04,D
-0.8487,100.80858,343.25,0.49,0.65,2025-05-10,0557,N20,VIIRS,n,2.0NRT,287.32,17.96,D
-0.84924,100.80502,351.09,0.49,0.65,2025-05-10,0557,N20,VIIRS,n,2.0NRT,289.26,17.96,D
-0.85233,100.80358,349.38,0.49,0.65,2025-05-10,0557,N20,VIIRS,n,2.0NRT,287.83,22.92,D
-0.85175,100.80729,356.06,0.49,0.65,2025-05-10,0557,N20,VIIRS,l,2.0NRT,288.86,28.58,D
0.9585,111.77402,330.04,0.39,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,290.15,2.57,D
1.04749,111.19798,332.58,0.38,0.36,2025-05-10,0557,N20,VIIRS,n,2.0NRT,296.41,2.45,D
1.13785,109.80419,335.03,0.4,0.37,2025-05-10,0557,N20,VIIRS,n,2.0NRT,295.2,3.56,D
1.23535,109.36096,332.13,0.41,0.37,2025-05-10,0557,N20,VIIRS,n,2.0NRT,296.53,6.09,D
1.37172,109.80084,333.03,0.4,0.37,2025-05-10,0557,N20,VIIRS,n,2.0NRT,294.93,2.84,D
2.78139,125.40665,311.57,0.41,0.37,2025-05-10,1656,N20,VIIRS,n,2.0NRT,274.9,1.35,N
1.51743,127.93808,300.25,0.39,0.36,2025-05-10,1656,N20,VIIRS,n,2.0NRT,280.42,0.64,N
1.70047,127.87926,308.88,0.39,0.36,2025-05-10,1656,N20,VIIRS,n,2.0NRT,279.75,0.77,N
1.70101,127.87581,297.71,0.39,0.36,2025-05-10,1656,N20,VIIRS,n,2.0NRT,278.38,0.56,N
-1.89376,115.86628,313.13,0.44,0.62,2025-05-10,1658,N20,VIIRS,n,2.0NRT,286.98,2.69,N
1.49463,127.63266,302.13,0.39,0.36,2025-05-10,1658,N20,VIIRS,n,2.0NRT,280.15,1.03,N
0.51227,127.89793,297.1,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,264.26,0.52,N
0.50947,127.89388,295.08,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,266.11,0.8,N
0.48827,127.98529,297.07,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,272.5,0.5,N
0.48434,127.98839,299.48,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,273.05,0.93,N
0.48378,127.99194,304.1,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,273.45,0.93,N
0.48322,127.99549,299.29,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,273.28,1.4,N
0.48041,127.99145,306.53,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,273.47,0.93,N
-1.81909,136.74911,303.34,0.48,0.65,2025-05-10,1658,N20,VIIRS,n,2.0NRT,270.9,1.32,N
0.6922,117.54472,350.81,0.37,0.58,2025-05-10,1658,N20,VIIRS,n,2.0NRT,285.23,6.69,N
-1.45754,127.43793,332.4,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,262.37,2.09,N
-1.45699,127.43443,297.06,0.4,0.37,2025-05-10,1658,N20,VIIRS,n,2.0NRT,260.22,2.09,N
-3.70823,137.9705,313.32,0.63,0.72,2025-05-10,1658,N20,VIIRS,n,2.0NRT,281.48,3.22,N
-3.70701,137.97003,318.09,0.63,0.72,2025-05-10,1658,N20,VIIRS,n,2.0NRT,281.32,4.39,N
-1.43455,122.40813,315.16,0.5,0.41,2025-05-10,1658,N20,VIIRS,n,2.0NRT,267.79,1.85,N
-1.89241,115.8664,314.83,0.44,0.62,2025-05-10,1658,N20,VIIRS,n,2.0NRT,287.2,2.11,N
-8.27151,123.50847,315.29,0.39,0.36,2025-05-10,1700,N20,VIIRS,n,2.0NRT,287.95,1.25,N
-8.11019,112.9207,310.07,0.55,0.68,2025-05-10,1700,N20,VIIRS,n,2.0NRT,277.29,1.48,N
-1.21601,109.2345,306.35,0.33,0.55,2025-05-10,1838,N20,VIIRS,n,2.0NRT,287.08,0.62,N
-1.23317,109.22243,306.75,0.33,0.55,2025-05-10,1838,N20,VIIRS,n,2.0NRT,280.55,0.79,N
-1.21449,109.23637,310.87,0.33,0.55,2025-05-10,1838,N20,VIIRS,n,2.0NRT,287.46,1.63,N
-1.21643,109.23712,305.95,0.33,0.55,2025-05-10,1838,N20,VIIRS,n,2.0NRT,287.29,0.62,N
-6.1001,106.67211,322.34,0.52,0.5,2025-05-10,1841,N20,VIIRS,n,2.0NRT,287.14,2.08,N
-6.00225,105.98315,307.71,0.47,0.48,2025-05-10,1841,N20,VIIRS,n,2.0NRT,289.7,1.85,N
-6.01098,105.98187,311.21,0.47,0.48,2025-05-10,1841,N20,VIIRS,n,2.0NRT,286.02,1.31,N
-6.09977,106.66942,322.17,0.52,0.5,2025-05-10,1841,N20,VIIRS,n,2.0NRT,287.53,1.87,N
-6.00762,105.98341,317.03,0.47,0.48,2025-05-10,1841,N20,VIIRS,n,2.0NRT,287.74,1.94,N
-6.54716,108.0931,298.79,0.33,0.55,2025-05-10,1841,N20,VIIRS,n,2.0NRT,278.6,0.25,N
-3.41106,104.14544,307.15,0.5,0.41,2025-05-10,1841,N20,VIIRS,n,2.0NRT,286.51,1.04,N
-3.80568,103.81777,309.22,0.49,0.4,2025-05-10,1841,N20,VIIRS,n,2.0NRT,284.9,2.27,N
-6.76314,111.96344,317.93,0.62,0.71,2025-05-10,1841,N20,VIIRS,n,2.0NRT,280.56,8.78,N
-8.27275,123.51213,340.91,0.42,0.45,2025-05-11,0536,N20,VIIRS,n,2.0NRT,297.35,8.79,D
-8.42446,117.43719,333.18,0.39,0.36,2025-05-11,0536,N20,VIIRS,n,2.0NRT,297.96,2.34,D
-8.1936,114.79413,330.47,0.47,0.39,2025-05-11,0536,N20,VIIRS,n,2.0NRT,291.82,1.69,D
-4.13755,122.17558,332.02,0.39,0.44,2025-05-11,0538,N20,VIIRS,n,2.0NRT,292.46,1.66,D
-2.57818,121.38226,334.22,0.56,0.43,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.88,17.09,D
-2.57897,121.37714,341.67,0.56,0.43,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.06,17.09,D
-2.72312,120.13482,333.26,0.47,0.4,2025-05-11,0538,N20,VIIRS,n,2.0NRT,286.81,4.27,D
-1.45801,127.44014,327.12,0.49,0.65,2025-05-11,0538,N20,VIIRS,n,2.0NRT,286.79,4.97,D
-1.45863,127.43632,328.65,0.49,0.65,2025-05-11,0538,N20,VIIRS,n,2.0NRT,287.31,4.97,D
-2.89416,116.22395,340.06,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.6,5.05,D
-2.01025,121.41969,335.54,0.57,0.43,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.54,6.53,D
-1.97576,119.35957,330.22,0.44,0.39,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.61,2.69,D
-1.43583,122.4071,340.18,0.45,0.47,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.03,5.74,D
-2.3209,116.49072,348.6,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.1,8.21,D
-2.31481,116.4863,334.1,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.16,2.69,D
-2.21011,115.49894,336.64,0.4,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.13,3.32,D
-2.15943,115.58505,331.39,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,297.05,2.73,D
-1.55076,119.46441,329.86,0.45,0.39,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.19,3.67,D
-2.20092,114.38074,330.83,0.43,0.38,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.14,2.75,D
-2.36333,111.41351,329.4,0.41,0.45,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.02,1.81,D
-1.23889,119.39844,328.82,0.45,0.39,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.62,3.04,D
0.82784,117.08633,332,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.15,5.84,D
0.82183,117.06927,336.76,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.21,9.99,D
0.8245,117.08681,344.4,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.75,5.84,D
0.94556,117.8811,335.58,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.91,3.58,D
0.94215,117.88161,343.68,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,297,4.03,D
0.89829,117.7079,337.25,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.85,3.48,D
0.89489,117.70838,345.34,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.53,12.56,D
0.89526,117.9416,336.12,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.4,3.49,D
0.89073,117.93471,334.6,0.41,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.46,3.6,D
1.33262,120.89317,328.34,0.39,0.44,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.82,3.13,D
-0.16066,111.11794,329.31,0.4,0.44,2025-05-11,0538,N20,VIIRS,n,2.0NRT,292.7,2.69,D
0.7092,117.13318,337.26,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.01,3.22,D
0.69984,117.11655,331.11,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.62,2.67,D
0.6685,117.06741,344.14,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,297.23,5.54,D
0.6613,117.0649,334.26,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.27,4.08,D
0.64262,117.16181,333.59,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.83,5.94,D
0.60961,117.19196,334.55,0.39,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.15,3.24,D
0.51425,117.2571,332.44,0.4,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.39,2.38,D
0.50206,117.24446,332.84,0.39,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,297.11,2.3,D
0.2536,116.43427,334.02,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,298.28,3,D
0.2503,116.43475,333.4,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,296.72,3,D
0.24251,117.38661,332.62,0.4,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.26,4.45,D
-0.28221,117.198,334.06,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,297.32,3.14,D
-0.30526,117.09093,332.67,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.74,2.38,D
-0.52454,116.11716,334.58,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.44,2.69,D
-0.58269,117.38781,331.34,0.39,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.63,3.87,D
-0.95232,115.17802,336,0.4,0.37,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.05,6.34,D
-0.80959,116.11549,341.36,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,295.96,4.81,D
-1.62378,113.33829,338.35,0.47,0.4,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.22,6.74,D
-2.11653,111.06912,339.05,0.43,0.46,2025-05-11,0538,N20,VIIRS,n,2.0NRT,290.29,6.24,D
-1.24663,116.81377,334.4,0.38,0.36,2025-05-11,0538,N20,VIIRS,n,2.0NRT,292.95,1.81,D
-2.11726,111.07249,328.19,0.43,0.46,2025-05-11,0538,N20,VIIRS,n,2.0NRT,289.12,1.58,D
-1.97465,112.57761,331.03,0.52,0.41,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.28,5.2,D
-1.76162,113.98102,332.18,0.44,0.38,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.3,3.9,D
-5.1557,119.5274,348.74,0.42,0.38,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.72,6.85,D
-5.09557,119.57254,334,0.42,0.38,2025-05-11,0538,N20,VIIRS,n,2.0NRT,294.55,1.48,D
-4.18054,122.65636,345.85,0.42,0.45,2025-05-11,0538,N20,VIIRS,n,2.0NRT,293.04,9.11,D
-3.48887,126.1304,341.54,0.37,0.58,2025-05-11,0538,N20,VIIRS,n,2.0NRT,288.88,5.14,D
1.35929,117.21356,344.66,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,300.19,11.13,D
0.97098,117.13905,331.84,0.39,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,297.1,4.46,D
0.97745,117.09115,337.24,0.39,0.36,2025-05-11,0540,N20,VIIRS,n,2.0NRT,296.38,4.38,D
0.11202,111.13324,339.64,0.4,0.44,2025-05-11,0540,N20,VIIRS,n,2.0NRT,290.4,3.04,D
0.12518,111.13846,337.33,0.39,0.44,2025-05-11,0540,N20,VIIRS,n,2.0NRT,289.33,3.13,D
0.17851,111.32883,338.97,0.38,0.43,2025-05-11,0540,N20,VIIRS,n,2.0NRT,292.91,4.38,D
1.07201,117.11209,330.77,0.39,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,297.52,2.77,D
1.12716,117.11493,338.1,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,297.12,9.44,D
1.2831,117.08794,334.89,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,296.02,3.11,D
1.36265,117.21305,344.88,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,297.52,11.13,D
1.40176,117.04742,344.47,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,296.86,11.06,D
2.23072,117.97492,335.61,0.43,0.38,2025-05-11,0540,N20,VIIRS,n,2.0NRT,294.85,6.35,D
2.26879,117.18729,331.31,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,293.65,2.8,D
2.27216,117.1868,337.3,0.4,0.37,2025-05-11,0540,N20,VIIRS,n,2.0NRT,291.46,2.61,D
1.38842,109.13498,347,0.51,0.5,2025-05-11,0540,N20,VIIRS,n,2.0NRT,294.14,8.2,D
-4.49529,105.50393,331.85,0.75,0.77,2025-05-11,0718,N20,VIIRS,n,2.0NRT,270.02,7.97,D
-4.74141,103.32836,327.59,0.53,0.67,2025-05-11,0718,N20,VIIRS,n,2.0NRT,274.73,4.76,D
1.38842,99.79307,331.74,0.38,0.59,2025-05-11,0720,N20,VIIRS,n,2.0NRT,266.65,2.29,D
0.69438,117.5432,312.93,0.78,0.78,2025-05-11,1637,N20,VIIRS,n,2.0NRT,271.41,3.13,N
-1.81566,136.75204,314.58,0.45,0.47,2025-05-11,1637,N20,VIIRS,n,2.0NRT,280.25,3.11,N
0.51044,127.89531,316.49,0.48,0.4,2025-05-11,1637,N20,VIIRS,n,2.0NRT,289.13,2.33,N
1.49661,127.63294,324.32,0.51,0.41,2025-05-11,1637,N20,VIIRS,n,2.0NRT,271.16,2.8,N
2.78008,125.40411,306.85,0.49,0.49,2025-05-11,1637,N20,VIIRS,n,2.0NRT,285.45,1.15,N
-1.43333,122.4058,310.47,0.34,0.56,2025-05-11,1639,N20,VIIRS,n,2.0NRT,276.44,1.66,N
-3.86984,122.395,306.85,0.62,0.54,2025-05-11,1639,N20,VIIRS,n,2.0NRT,286.62,3.28,N
-8.27178,123.50612,300.03,0.44,0.46,2025-05-11,1639,N20,VIIRS,n,2.0NRT,273.74,0.57,N
-3.87078,122.40053,304.81,0.62,0.54,2025-05-11,1639,N20,VIIRS,n,2.0NRT,286.22,3.3,N
-3.89913,122.4185,307,0.61,0.54,2025-05-11,1639,N20,VIIRS,n,2.0NRT,287.18,2.69,N
-1.56337,127.42611,309.91,0.48,0.4,2025-05-11,1639,N20,VIIRS,n,2.0NRT,289.4,1.06,N
-1.5597,127.42666,310.02,0.48,0.4,2025-05-11,1639,N20,VIIRS,n,2.0NRT,289.48,1.06,N
-1.52933,127.42137,305.61,0.48,0.4,2025-05-11,1639,N20,VIIRS,n,2.0NRT,290.74,0.88,N
-1.4565,127.43726,331.6,0.48,0.4,2025-05-11,1639,N20,VIIRS,n,2.0NRT,293.32,16.6,N
-1.08883,104.28579,312.8,0.4,0.37,2025-05-11,1819,N20,VIIRS,n,2.0NRT,279.73,1.44,N
0.93143,104.6562,310.24,0.4,0.37,2025-05-11,1819,N20,VIIRS,n,2.0NRT,289.8,1.86,N
0.84693,101.39217,298.27,0.56,0.43,2025-05-11,1819,N20,VIIRS,n,2.0NRT,273.83,0.73,N
0.44466,101.89207,300.49,0.52,0.41,2025-05-11,1819,N20,VIIRS,n,2.0NRT,278.87,1.12,N
0.44086,101.89146,302.27,0.52,0.41,2025-05-11,1819,N20,VIIRS,n,2.0NRT,280.42,1.72,N
-2.87437,115.25964,303.38,0.43,0.62,2025-05-11,1819,N20,VIIRS,n,2.0NRT,277.59,0.85,N
-9.81316,120.13777,332.48,0.46,0.39,2025-05-12,0516,N20,VIIRS,n,2.0NRT,293.58,3.32,D
-8.29524,130.8703,326.9,0.62,0.54,2025-05-12,0516,N20,VIIRS,n,2.0NRT,294.18,4.47,D
-3.87236,119.65636,331.05,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,298.64,2,D
-3.8481,119.60642,337.05,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,299.52,3.06,D
-3.85036,119.59129,329.03,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,298.53,2.87,D
-3.82857,119.61899,329.87,0.42,0.38,2025-05-12,0518,N20,VIIRS,l,2.0NRT,300.12,4.86,D
-3.84464,119.60592,330.3,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,298.94,1.31,D
-8.17669,127.98318,330.77,0.4,0.44,2025-05-12,0518,N20,VIIRS,n,2.0NRT,297.53,2.73,D
-3.72649,119.57679,332.41,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,296.61,3.82,D
-3.83533,119.57355,331.49,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,298.32,4.56,D
-3.82512,119.61848,341.79,0.42,0.38,2025-05-12,0518,N20,VIIRS,n,2.0NRT,299.41,4.86,D
-5.086,121.86518,344.32,0.38,0.36,2025-05-12,0518,N20,VIIRS,n,2.0NRT,293.01,4.94,D
-0.33284,111.70045,325.73,0.39,0.59,2025-05-12,0521,N20,VIIRS,n,2.0NRT,287.59,3.24,D
-0.33568,111.70278,332.75,0.39,0.59,2025-05-12,0521,N20,VIIRS,n,2.0NRT,287.96,3.49,D
-0.27331,119.96148,338.09,0.39,0.36,2025-05-12,0521,N20,VIIRS,n,2.0NRT,292.82,3.95,D
-2.16128,115.58481,326.92,0.45,0.47,2025-05-12,0521,N20,VIIRS,n,2.0NRT,288.89,3.33,D
-1.93292,121.01409,331.58,0.39,0.36,2025-05-12,0521,N20,VIIRS,n,2.0NRT,293.45,2.71,D
